fpr,tpr,threshold
0.15811409679234664,0.9489795918367347,0.008888165890909376
0.15825478334271242,0.9489795918367347,0.008888048647993778
0.15827236916150816,0.9489795918367347,0.008888029107507845
0.15830754079909962,0.9489795918367347,0.008887970486050048
0.15839546989307823,0.9489795918367347,0.008887931405078181
0.1584658131682611,0.9489795918367347,0.008887853243134451
0.15848339898705685,0.9489795918367347,0.008887833702648517
0.15864167135621834,0.9489795918367347,0.008887696919246988
0.15865925717501406,0.9489795918367347,0.008887680392770885
0.15871201463140125,0.9489795918367347,0.00888763829778919
0.15874718626899267,0.9489795918367347,0.008887462433415795
0.15878235790658413,0.9489795918367347,0.00888744289292986
0.15879994372537987,0.9489795918367347,0.008887384271472062
0.1589054586381542,0.9489795918367347,0.008887267028556467
0.1589230444569499,0.9489795918367347,0.008887091164183071
0.15901097355092852,0.9489795918367347,0.008886973921267475
0.15902855936972426,0.9489795918367347,0.008886895759323743
0.1591340742824986,0.9489795918367347,0.008886856678351878
0.1592044175576815,0.9489795918367347,0.008886837137865944
0.15925717501406866,0.9489795918367347,0.008886758975922214
0.15927476083286438,0.9489795918367347,0.008886700354464415
0.15930993247045583,0.9489795918367347,0.008886622192520684
0.15934510410804728,0.9489795918367347,0.008886583111548819
0.1594330332020259,0.9489795918367347,0.008886563571062885
0.15946820483961732,0.9489795918367347,0.008886426787661357
0.15952096229600451,0.9489795918367347,0.008886426787661356
0.1595913055711874,0.9489795918367347,0.008886407247175421
0.159679234665166,0.9489795918367347,0.008886368166203558
0.15969682048396172,0.9489795918367347,0.008886329085231692
0.1597495779403489,0.9489795918367347,0.00888625092328796
0.15976716375914463,0.9489795918367347,0.008886231382802028
0.15980233539673608,0.9489795918367347,0.008886172761344228
0.1598199212155318,0.9489795918367347,0.008885957815998968
0.15987267867191896,0.9489795918367347,0.008885899194541169
0.16001336522228474,0.9489795918367347,0.008885645168224043
0.16017163759144626,0.9489795918367347,0.008885469303850648
0.1602068092290377,0.9489795918367347,0.008885449763364715
0.16024198086662916,0.9489795918367347,0.008885371601420984
0.16029473832301633,0.9489795918367347,0.008885352060935051
0.16031232414181204,0.9489795918367347,0.008885254358505387
0.1603650815981992,0.9489795918367347,0.008885215277533522
0.16045301069217782,0.9489795918367347,0.008885117575103858
0.160505768148565,0.9489795918367347,0.00888505895364606
0.16052335396736073,0.9489795918367347,0.008885039413160127
0.16055852560495218,0.9489795918367347,0.008885019872674193
